Source,Target
Cratylus of Athens,Metrodorus of Lampsacus
Cratylus of Athens,Panaetius
Cratylus of Athens,Parmenides
Cratylus of Athens,Philo of Larissa
Cratylus of Athens,Plato
Cratylus of Athens,Posidonius
Cratylus of Athens,Prodicus
Cratylus of Athens,Protagoras
Cratylus of Athens,Pyrrho
Cratylus of Athens,Pythagoras
Cratylus of Athens,Socrates
Cratylus of Athens,Speusippus
Cratylus of Athens,Stilpo
Cratylus of Athens,Strato of Lampsacus
Cratylus of Athens,Thales
Cratylus of Athens,Theano
Cratylus of Athens,Theophrastus
Cratylus of Athens,Thrasymachus
Cratylus of Athens,Timon of Phlius
Cratylus of Athens,Xenocrates
Cratylus of Athens,Xenophon
Cratylus of Athens,Zeno of Citium
Cratylus of Athens,Zeno of Sidon
Cratylus of Athens,Alcinous
Cratylus of Athens,Alexander of Aphrodisias
Cratylus of Athens,Ammonius Hermiae
Cratylus of Athens,Ammonius Saccas
Cratylus of Athens,Apollonius of Tyana
Cratylus of Athens,Apuleius
Cratylus of Athens,Marcus Aurelius
Cratylus of Athens,Damascius
Cratylus of Athens,Diogenes of Oenoanda
Cratylus of Athens,Epictetus
Cratylus of Athens,Favorinus
Cratylus of Athens,Galen
Cratylus of Athens,Iamblichus
Cratylus of Athens,Lucian
Cratylus of Athens,Lucius Annaeus Cornutus
Cratylus of Athens,Numenius of Apamea
Cratylus of Athens,Philostratus
Cratylus of Athens,Plotinus
Cratylus of Athens,Porphyry
Cratylus of Athens,Proclus
Cratylus of Athens,Sextus Empiricus
Cratylus of Athens,Syrianus
Cratylus of Athens,Emmanuel Levinas
Cratylus of Athens,Debra Nails
Democritus,Aenesidemus
Democritus,Anaxagoras
Democritus,Anaximander
Democritus,Anniceris
Democritus,Antisthenes
Democritus,Arcesilaus
Democritus,Archimedes
Democritus,Archytas
Democritus,Aristotle
Democritus,Aristoxenus
Democritus,Callicles
Democritus,Carneades
Democritus,Chrysippus
Democritus,Cicero
Democritus,Cleanthes
Democritus,Cleobulus
Democritus,Diodorus Cronus
Democritus,Empedocles
Democritus,Epicurus
Democritus,Epimenides
Democritus,Euclid of Megara
Democritus,Eudoxus of Cnidus
Democritus,Geminus
Democritus,Gorgias
Democritus,Hegesias of Cyrene
Democritus,Heraclides Ponticus
Democritus,Hippasus
Democritus,Hippias
Democritus,Hippocrates
Democritus,Leucippus
Democritus,Lucretius
Democritus,Menedemus
Democritus,Metrodorus of Lampsacus
Democritus,Panaetius
Democritus,Parmenides
Democritus,Philo of Larissa
Democritus,Plato
Democritus,Posidonius
Democritus,Prodicus
Democritus,Protagoras
Democritus,Pyrrho
Democritus,Pythagoras
Democritus,Socrates
Democritus,Speusippus
Democritus,Stilpo
Democritus,Strato of Lampsacus
Democritus,Thales
Democritus,Theano
Democritus,Theophrastus
Democritus,Thrasymachus
Democritus,Thucydides
Democritus,Timon of Phlius
Democritus,Xenocrates
Democritus,Xenophon
Democritus,Zeno of Citium
Democritus,Zeno of Elea
Democritus,Zeno of Sidon
Democritus,Alcinous
Democritus,Alexander of Aphrodisias
Democritus,Ammonius Hermiae
Democritus,Ammonius Saccas
Democritus,Apollonius of Tyana
Democritus,Apuleius
Democritus,Marcus Aurelius
Democritus,Clement of Alexandria
Democritus,Cleomedes
Democritus,Damascius
Democritus,Diogenes of Oenoanda
Democritus,Epictetus
Democritus,Favorinus
Democritus,Galen
Democritus,Iamblichus
Democritus,Lucian
Democritus,Lucius Annaeus Cornutus
Democritus,Numenius of Apamea
Democritus,Philostratus
Democritus,Plotinus
Democritus,Porphyry
Democritus,Proclus
Democritus,Ptolemy
Democritus,Sextus Empiricus
Democritus,Syrianus
Democritus,Samuel Johnson
Dirghatamas,Agastya
Dirghatamas,Angiras
Dirghatamas,Ashtavakra
Dirghatamas,Jaimini
Dirghatamas,Kapila
Dirghatamas,Kanada
Dirghatamas,Markandeya
Dirghatamas,Parashara
Dirghatamas,Vasishtha
Dirghatamas,Yajnavalkya
Dirghatamas,Bhoja
Dirghatamas,Sri Aurobindo
Deng Xi,Confucius
Deng Xi,Han Fei
Deng Xi,Hui Shi
Deng Xi,Mozi
Deng Xi,Plato
Deng Xi,Shen Buhai
Deng Xi,Zichan
Deng Xi,Bryan W. Van Norden
Deng Xi,Edward N. Zalta
Diagoras,Alcibiades
Diagoras,Aristotle
Diagoras,Cicero
Diagoras,Democritus
Diagoras,Jennifer Michael Hecht
Dandamis,Arius
Diodorus Cronus,Aristotle
Diodorus Cronus,Chrysippus
Diodorus Cronus,Cicero
Diodorus Cronus,Cleanthes
Diodorus Cronus,Euclid of Megara
Diodorus Cronus,Philo the Dialectician
Diodorus Cronus,Plato
Diodorus Cronus,Socrates
Diodorus Cronus,Stilpo
Diodorus Cronus,Thrasymachus
Diodorus Cronus,Zeno of Citium
Diodorus Cronus,Alexander of Aphrodisias
Diodorus Cronus,Clement of Alexandria
Diodorus Cronus,Epictetus
Diodorus Cronus,Ptolemy
Diodorus Cronus,Sextus Empiricus
Diodorus Cronus,George Berkeley
Diodorus Cronus,George Grote
Diodorus Cronus,Richard Gaskin
Diodorus Cronus,Martha Kneale
Diodorus Cronus,Richard Taylor
Diogenes Apolloniates,Aenesidemus
Diogenes Apolloniates,Anaxagoras
Diogenes Apolloniates,Anaximander
Diogenes Apolloniates,Anniceris
Diogenes Apolloniates,Antisthenes
Diogenes Apolloniates,Arcesilaus
Diogenes Apolloniates,Archytas
Diogenes Apolloniates,Aristotle
Diogenes Apolloniates,Callicles
Diogenes Apolloniates,Carneades
Diogenes Apolloniates,Chrysippus
Diogenes Apolloniates,Cicero
Diogenes Apolloniates,Cleanthes
Diogenes Apolloniates,Cleobulus
Diogenes Apolloniates,Democritus
Diogenes Apolloniates,Diodorus Cronus
Diogenes Apolloniates,Empedocles
Diogenes Apolloniates,Epicurus
Diogenes Apolloniates,Epimenides
Diogenes Apolloniates,Euclid of Megara
Diogenes Apolloniates,Gorgias
Diogenes Apolloniates,Hegesias of Cyrene
Diogenes Apolloniates,Hippasus
Diogenes Apolloniates,Hippias
Diogenes Apolloniates,Hippocrates
Diogenes Apolloniates,Leucippus
Diogenes Apolloniates,Lucretius
Diogenes Apolloniates,Menedemus
Diogenes Apolloniates,Metrodorus of Lampsacus
Diogenes Apolloniates,Panaetius
Diogenes Apolloniates,Parmenides
Diogenes Apolloniates,Philo of Larissa
Diogenes Apolloniates,Plato
Diogenes Apolloniates,Posidonius
Diogenes Apolloniates,Prodicus
Diogenes Apolloniates,Protagoras
Diogenes Apolloniates,Pyrrho
Diogenes Apolloniates,Pythagoras
Diogenes Apolloniates,Socrates
Diogenes Apolloniates,Speusippus
Diogenes Apolloniates,Stilpo
Diogenes Apolloniates,Strato of Lampsacus
Diogenes Apolloniates,Thales
Diogenes Apolloniates,Theano
Diogenes Apolloniates,Theophrastus
Diogenes Apolloniates,Thrasymachus
Diogenes Apolloniates,Timon of Phlius
Diogenes Apolloniates,Xenocrates
Diogenes Apolloniates,Xenophon
Diogenes Apolloniates,Zeno of Citium
Diogenes Apolloniates,Zeno of Sidon
Diogenes Apolloniates,Alcinous
Diogenes Apolloniates,Alexander of Aphrodisias
Diogenes Apolloniates,Ammonius Hermiae
Diogenes Apolloniates,Ammonius Saccas
Diogenes Apolloniates,Apollonius of Tyana
Diogenes Apolloniates,Apuleius
Diogenes Apolloniates,Marcus Aurelius
Diogenes Apolloniates,Damascius
Diogenes Apolloniates,Diogenes of Oenoanda
Diogenes Apolloniates,Epictetus
Diogenes Apolloniates,Favorinus
Diogenes Apolloniates,Galen
Diogenes Apolloniates,Iamblichus
Diogenes Apolloniates,Lucian
Diogenes Apolloniates,Lucius Annaeus Cornutus
Diogenes Apolloniates,Numenius of Apamea
Diogenes Apolloniates,Philostratus
Diogenes Apolloniates,Plotinus
Diogenes Apolloniates,Porphyry
Diogenes Apolloniates,Proclus
Diogenes Apolloniates,Sextus Empiricus
Diogenes Apolloniates,Simplicius of Cilicia
Diogenes Apolloniates,Syrianus
Diogenes the Cynic of Sinope,Alcibiades
Diogenes the Cynic of Sinope,Antisthenes
Diogenes the Cynic of Sinope,Aristotle
Diogenes the Cynic of Sinope,Chrysippus
Diogenes the Cynic of Sinope,Cicero
Diogenes the Cynic of Sinope,Crates of Thebes
Diogenes the Cynic of Sinope,Menedemus
Diogenes the Cynic of Sinope,Metrocles
Diogenes the Cynic of Sinope,Plato
Diogenes the Cynic of Sinope,Socrates
Diogenes the Cynic of Sinope,Xenophon
Diogenes the Cynic of Sinope,Zeno of Citium
Diogenes the Cynic of Sinope,Clement of Alexandria
Diogenes the Cynic of Sinope,Epictetus
Diogenes the Cynic of Sinope,Favorinus
Diogenes the Cynic of Sinope,Lucian
Dong Zhongshu,Confucius
Dong Zhongshu,Deng Xi
Dong Zhongshu,Gaozi
Dong Zhongshu,Guan Zhong
Dong Zhongshu,Han Fei
Dong Zhongshu,Hui Shi
Dong Zhongshu,Li Kui
Dong Zhongshu,Li Si
Dong Zhongshu,Mencius
Dong Zhongshu,Mozi
Dong Zhongshu,Shang Yang
Dong Zhongshu,Shen Buhai
Dong Zhongshu,Shen Dao
Dong Zhongshu,Sun Tzu
Dong Zhongshu,Su Qin
Dong Zhongshu,Yang Xiong
Dong Zhongshu,Zhang Yi
Dong Zhongshu,Zichan
Dong Zhongshu,Zisi
Dong Zhongshu,Zou Yan
Dong Zhongshu,Han Yu
Dong Zhongshu,Li Ao
Dong Zhongshu,Linji Yixuan
Dong Zhongshu,Sengzhao
Dong Zhongshu,Wang Bi
Dong Zhongshu,Cheng Hao
Dong Zhongshu,Cheng Yi
Dong Zhongshu,Zhu Xi
Dong Zhongshu,Wang Yangming
Dong Zhongshu,Huang Zongxi
Dong Zhongshu,Wang Fuzhi
Dong Zhongshu,Cai Yuanpei
Dong Zhongshu,Ch'ien Mu
Dong Zhongshu,Feng Youlan
Dong Zhongshu,Hu Shih
Dong Zhongshu,Kang Youwei
Dong Zhongshu,Liang Qichao
Dong Zhongshu,Mao Zedong
Dong Zhongshu,Sun Yat-sen
Dong Zhongshu,Zhang Dongsun
Dong Zhongshu,Mou Zongsan
Dong Zhongshu,Qiu Renzong
Dong Zhongshu,Tsang Lap Chuen
Dong Zhongshu,Zhou Guoping
Ellopion of Peparethus,Plato
Empedocles,Aenesidemus
Empedocles,Anaxagoras
Empedocles,Anaximander
Empedocles,Anniceris
Empedocles,Antisthenes
Empedocles,Arcesilaus
Empedocles,Archytas
Empedocles,Aristotle
Empedocles,Callicles
Empedocles,Carneades
Empedocles,Chrysippus
Empedocles,Cicero
Empedocles,Cleanthes
Empedocles,Cleobulus
Empedocles,Democritus
Empedocles,Diodorus Cronus
Empedocles,Epicurus
Empedocles,Epimenides
Empedocles,Euclid of Megara
Empedocles,Gorgias
Empedocles,Hegesias of Cyrene
Empedocles,Heraclides Ponticus
Empedocles,Hippasus
Empedocles,Hippias
Empedocles,Leucippus
Empedocles,Lucretius
Empedocles,Menedemus
Empedocles,Metrodorus of Lampsacus
Empedocles,Panaetius
Empedocles,Parmenides
Empedocles,Philo of Larissa
Empedocles,Plato
Empedocles,Posidonius
Empedocles,Prodicus
Empedocles,Protagoras
Empedocles,Pyrrho
Empedocles,Pythagoras
Empedocles,Socrates
Empedocles,Speusippus
Empedocles,Stilpo
Empedocles,Strato of Lampsacus
Empedocles,Thales
Empedocles,Theano
Empedocles,Theophrastus
Empedocles,Thrasymachus
Empedocles,Timon of Phlius
Empedocles,Xenocrates
Empedocles,Xenophon
Empedocles,Zeno of Citium
Empedocles,Zeno of Sidon
Empedocles,Alcinous
Empedocles,Alexander of Aphrodisias
Empedocles,Ammonius Hermiae
Empedocles,Ammonius Saccas
Empedocles,Apollonius of Tyana
Empedocles,Apuleius
Empedocles,Marcus Aurelius
Empedocles,Clement of Alexandria
Empedocles,Damascius
Empedocles,Diogenes of Oenoanda
Empedocles,Epictetus
Empedocles,Favorinus
Empedocles,Galen
Empedocles,Iamblichus
Empedocles,Lucian
Empedocles,Lucius Annaeus Cornutus
Empedocles,Numenius of Apamea
Empedocles,Philostratus
Empedocles,Plotinus
Empedocles,Porphyry
Empedocles,Proclus
Empedocles,Sextus Empiricus
Empedocles,Syrianus
Epicharmus,Aristotle
Epicharmus,Gorgias
Epicharmus,Plato
Epicharmus,Pythagoras
Epicharmus,Socrates
Epicharmus,Thales
Epicharmus,Lucian
Epicharmus,Friedrich Schiller
Epicurus,Aenesidemus
Epicurus,Anaxagoras
Epicurus,Anaximander
Epicurus,Anniceris
Epicurus,Antisthenes
Epicurus,Arcesilaus
Epicurus,Archytas
Epicurus,Aristotle
Epicurus,Asclepiades of Bithynia
Epicurus,Callicles
Epicurus,Carneades
Epicurus,Chrysippus
Epicurus,Cicero
Epicurus,Cleanthes
Epicurus,Cleobulus
Epicurus,Crates of Thebes
Epicurus,Democritus
Epicurus,Diodorus Cronus
Epicurus,Empedocles
Epicurus,Epimenides
Epicurus,Euclid of Megara
Epicurus,Gorgias
Epicurus,Hegesias of Cyrene
Epicurus,Hippasus
Epicurus,Hippias
Epicurus,Hippocrates
Epicurus,Isocrates
Epicurus,Leucippus
Epicurus,Lucretius
Epicurus,Menedemus
Epicurus,Metrodorus of Lampsacus
Epicurus,Panaetius
Epicurus,Parmenides
Epicurus,Philo of Larissa
Epicurus,Philodemus of Gadara
Epicurus,Plato
Epicurus,Polyaenus of Lampsacus
Epicurus,Posidonius
Epicurus,Prodicus
Epicurus,Protagoras
Epicurus,Pyrrho
Epicurus,Pythagoras
Epicurus,Seneca the Younger
Epicurus,Socrates
Epicurus,Speusippus
Epicurus,Stilpo
Epicurus,Strato of Lampsacus
Epicurus,Thales
Epicurus,Theano
Epicurus,Theophrastus
Epicurus,Thrasymachus
Epicurus,Thucydides
Epicurus,Timon of Phlius
Epicurus,Xenocrates
Epicurus,Xenophon
Epicurus,Zeno of Citium
Epicurus,Zeno of Sidon
Epicurus,Alcinous
Epicurus,Alexander of Aphrodisias
Epicurus,Ammonius Hermiae
Epicurus,Ammonius Saccas
Epicurus,Apollonius of Tyana
Epicurus,Apuleius
Epicurus,Augustine of Hippo
Epicurus,Marcus Aurelius
Epicurus,Clement of Alexandria
Epicurus,Damascius
Epicurus,Diogenes of Oenoanda
Epicurus,Epictetus
Epicurus,Favorinus
Epicurus,Galen
Epicurus,Iamblichus
Epicurus,Isidore of Seville
Epicurus,Lucian
Epicurus,Lucius Annaeus Cornutus
Epicurus,Numenius of Apamea
Epicurus,Philostratus
Epicurus,Plotinus
Epicurus,Porphyry
Epicurus,Proclus
Epicurus,Rabanus Maurus
Epicurus,Sextus Empiricus
Epicurus,Syrianus
Epicurus,Tertullian
Epicurus,Dante Alighieri
Epicurus,John of Salisbury
Epicurus,Roger Bacon
Epicurus,Francis Bacon
Epicurus,Galileo Galilei
Epicurus,Pierre Gassendi
Epicurus,Michel de Montaigne
Epicurus,Lorenzo Valla
Epicurus,Robert Boyle
Epicurus,Joseph Butler
Epicurus,Walter Charleton
Epicurus,John Locke
Epicurus,Isaac Newton
Epicurus,Jeremy Bentham
Epicurus,Auguste Comte
Epicurus,David Hume
Epicurus,Thomas Jefferson
Epicurus,C. D. Broad
Epicurus,Rudolf Carnap
Epicurus,Pierre Duhem
Epicurus,Karl Marx
Epicurus,Otto Neurath
Epicurus,Friedrich Nietzsche
Epicurus,Charles Sanders Peirce
Epicurus,Michael Polanyi
Epicurus,Hans Reichenbach
Epicurus,Bertrand Russell
Epicurus,Rudolf Steiner
Epicurus,William Temple
Epicurus,Alfred North Whitehead
Epicurus,Wilhelm Windelband
Epicurus,Paul Feyerabend
Epicurus,Bas van Fraassen
Epicurus,Ian Hacking
Epicurus,Carl Gustav Hempel
Epicurus,Imre Lakatos
Epicurus,Larry Laudan
Epicurus,Karl Popper
Epimenides,Aristotle
Epimenides,Pythagoras
Epimenides,Clement of Alexandria
Eubulides of Miletus,Aristotle
Eubulides of Miletus,Chrysippus
Eubulides of Miletus,Diodorus Cronus
Eubulides of Miletus,Epimenides
Eubulides of Miletus,Euclid of Megara
Eubulides of Miletus,Plato
Eubulides of Miletus,Socrates
Eubulides of Miletus,Stilpo
Eubulides of Miletus,Thrasymachus
Eubulides of Miletus,Apuleius
Euclid of Alexandria,Anaxagoras
Euclid of Alexandria,Archimedes
Euclid of Alexandria,Archytas
Euclid of Alexandria,Aristotle
Euclid of Alexandria,Chrysippus
Euclid of Alexandria,Democritus
Euclid of Alexandria,Euclid of Megara
Euclid of Alexandria,Eudoxus of Cnidus
Euclid of Alexandria,Geminus
Euclid of Alexandria,Hippasus
Euclid of Alexandria,Hippias
Euclid of Alexandria,Hippocrates
Euclid of Alexandria,Plato
Euclid of Alexandria,Posidonius
Euclid of Alexandria,Pythagoras
Euclid of Alexandria,Socrates
Euclid of Alexandria,Thales
Euclid of Alexandria,Theophrastus
Euclid of Alexandria,Xenocrates
Euclid of Alexandria,Zeno of Elea
Euclid of Alexandria,Zeno of Sidon
Euclid of Alexandria,Alexander of Aphrodisias
Euclid of Alexandria,Cleomedes
Euclid of Alexandria,Galen
Euclid of Alexandria,Porphyry
Euclid of Alexandria,Proclus
Euclid of Alexandria,Ptolemy
Euclid of Alexandria,David Hilbert
Euclid of Alexandria,May Sim
Euclid of Megara,Aenesidemus
Euclid of Megara,Alcibiades
Euclid of Megara,Anaxagoras
Euclid of Megara,Anaximander
Euclid of Megara,Anniceris
Euclid of Megara,Antisthenes
Euclid of Megara,Arcesilaus
Euclid of Megara,Archytas
Euclid of Megara,Aristotle
Euclid of Megara,Callicles
Euclid of Megara,Carneades
Euclid of Megara,Chrysippus
Euclid of Megara,Cicero
Euclid of Megara,Cleanthes
Euclid of Megara,Cleobulus
Euclid of Megara,Democritus
Euclid of Megara,Diodorus Cronus
Euclid of Megara,Empedocles
Euclid of Megara,Epicurus
Euclid of Megara,Epimenides
Euclid of Megara,Eubulides of Miletus
Euclid of Megara,Euclid of Alexandria
Euclid of Megara,Gorgias
Euclid of Megara,Hegesias of Cyrene
Euclid of Megara,Hippasus
Euclid of Megara,Hippias
Euclid of Megara,Leucippus
Euclid of Megara,Lucretius
Euclid of Megara,Menedemus
Euclid of Megara,Metrodorus of Lampsacus
Euclid of Megara,Panaetius
Euclid of Megara,Parmenides
Euclid of Megara,Philo of Larissa
Euclid of Megara,Plato
Euclid of Megara,Posidonius
Euclid of Megara,Prodicus
Euclid of Megara,Protagoras
Euclid of Megara,Pyrrho
Euclid of Megara,Pythagoras
Euclid of Megara,Socrates
Euclid of Megara,Speusippus
Euclid of Megara,Stilpo
Euclid of Megara,Strato of Lampsacus
Euclid of Megara,Thales
Euclid of Megara,Theano
Euclid of Megara,Theophrastus
Euclid of Megara,Thrasymachus
Euclid of Megara,Timon of Phlius
Euclid of Megara,Xenocrates
Euclid of Megara,Xenophon
Euclid of Megara,Zeno of Citium
Euclid of Megara,Zeno of Sidon
Euclid of Megara,Alcinous
Euclid of Megara,Alexander of Aphrodisias
Euclid of Megara,Ammonius Hermiae
Euclid of Megara,Ammonius Saccas
Euclid of Megara,Apollonius of Tyana
Euclid of Megara,Apuleius
Euclid of Megara,Marcus Aurelius
Euclid of Megara,Damascius
Euclid of Megara,Diogenes of Oenoanda
Euclid of Megara,Epictetus
Euclid of Megara,Favorinus
Euclid of Megara,Galen
Euclid of Megara,Iamblichus
Euclid of Megara,Lucian
Euclid of Megara,Lucius Annaeus Cornutus
Euclid of Megara,Numenius of Apamea
Euclid of Megara,Philostratus
Euclid of Megara,Plotinus
Euclid of Megara,Porphyry
Euclid of Megara,Proclus
Euclid of Megara,Sextus Empiricus
Euclid of Megara,Syrianus
Euclid of Megara,Jacques Maritain
Eudoxus of Cnidus,Anaxagoras
Eudoxus of Cnidus,Anaximander
Eudoxus of Cnidus,Antiphon
Eudoxus of Cnidus,Arcesilaus
Eudoxus of Cnidus,Archimedes
Eudoxus of Cnidus,Archytas
Eudoxus of Cnidus,Aristotle
Eudoxus of Cnidus,Carneades
Eudoxus of Cnidus,Chrysippus
Eudoxus of Cnidus,Cicero
Eudoxus of Cnidus,Clitomachus
Eudoxus of Cnidus,Crantor
Eudoxus of Cnidus,Democritus
Eudoxus of Cnidus,Geminus
Eudoxus of Cnidus,Heraclides Ponticus
Eudoxus of Cnidus,Hicetas
Eudoxus of Cnidus,Hippasus
Eudoxus of Cnidus,Hippias
Eudoxus of Cnidus,Hippocrates
Eudoxus of Cnidus,Menedemus
Eudoxus of Cnidus,Metrodorus of Stratonicea
Eudoxus of Cnidus,Philo of Larissa
Eudoxus of Cnidus,Plato
Eudoxus of Cnidus,Posidonius
Eudoxus of Cnidus,Pythagoras
Eudoxus of Cnidus,Socrates
Eudoxus of Cnidus,Speusippus
Eudoxus of Cnidus,Thales
Eudoxus of Cnidus,Xenocrates
Eudoxus of Cnidus,Zeno of Elea
Eudoxus of Cnidus,Zeno of Sidon
Eudoxus of Cnidus,Aedesius
Eudoxus of Cnidus,Albinus
Eudoxus of Cnidus,Alcinous
Eudoxus of Cnidus,Ammonius Hermiae
Eudoxus of Cnidus,Ammonius Saccas
Eudoxus of Cnidus,Apuleius
Eudoxus of Cnidus,Arius
Eudoxus of Cnidus,Calcidius
Eudoxus of Cnidus,Chrysanthius
Eudoxus of Cnidus,Clement of Alexandria
Eudoxus of Cnidus,Cleomedes
Eudoxus of Cnidus,Damascius
Eudoxus of Cnidus,David the Invincible
Eudoxus of Cnidus,Al-Farabi
Eudoxus of Cnidus,Iamblichus
Eudoxus of Cnidus,Longinus
Eudoxus of Cnidus,Gaius Marius Victorinus
Eudoxus of Cnidus,Numenius of Apamea
Eudoxus of Cnidus,Plotinus
Eudoxus of Cnidus,Porphyry
Eudoxus of Cnidus,Proclus
Eudoxus of Cnidus,Pseudo-Dionysius the Areopagite
Eudoxus of Cnidus,Ptolemy
Eudoxus of Cnidus,Simplicius of Cilicia
Eudoxus of Cnidus,Syrianus
Eudoxus of Cnidus,Anselm
Eudoxus of Cnidus,Bonaventure
Eudoxus of Cnidus,Henry of Ghent
Eudoxus of Cnidus,Meister Eckhart
Eudoxus of Cnidus,Paul of Venice
Eudoxus of Cnidus,Theodoric of Freiberg
Eudoxus of Cnidus,Giordano Bruno
Eudoxus of Cnidus,Marsilio Ficino
Eudoxus of Cnidus,Giovanni Pico della Mirandola
Eudoxus of Cnidus,Ralph Cudworth
Eudoxus of Cnidus,Henry More
Eudoxus of Cnidus,Blaise Pascal
Eudoxus of Cnidus,Emanuel Swedenborg
Eudoxus of Cnidus,Bernard Bolzano
Eudoxus of Cnidus,Henri Bergson
Eudoxus of Cnidus,Richard Dedekind
Eudoxus of Cnidus,Ralph Waldo Emerson
Eudoxus of Cnidus,Gottlob Frege
Eudoxus of Cnidus,Edmund Husserl
Eudoxus of Cnidus,Roman Ingarden
Eudoxus of Cnidus,G. E. Moore
Eudoxus of Cnidus,Josiah Royce
Eudoxus of Cnidus,Leo Strauss
Eudoxus of Cnidus,Roderick Chisholm
Eudoxus of Cnidus,Alonzo Church
Eudoxus of Cnidus,Michael Dummett
Eudoxus of Cnidus,Peter van Inwagen
Eudoxus of Cnidus,David Kaplan
Eudoxus of Cnidus,Saul Kripke
Eudoxus of Cnidus,Alvin Plantinga
Eudoxus of Cnidus,Nicholas Wolterstorff
Eudoxus of Cnidus,Crispin Wright
Eudoxus of Cnidus,Edward N. Zalta
Gaozi,Confucius
Gaozi,Deng Xi
Gaozi,Dong Zhongshu
Gaozi,Guan Zhong
Gaozi,Han Fei
Gaozi,Hui Shi
Gaozi,Li Kui
Gaozi,Li Si
Gaozi,Mencius
Gaozi,Mozi
Gaozi,Shang Yang
Gaozi,Shen Buhai
Gaozi,Shen Dao
Gaozi,Sun Tzu
Gaozi,Su Qin
Gaozi,Yang Xiong
Gaozi,Zhang Yi
Gaozi,Zichan
Gaozi,Zisi
Gaozi,Zou Yan
Gaozi,Han Yu
Gaozi,Li Ao
Gaozi,Linji Yixuan
Gaozi,Sengzhao
Gaozi,Wang Bi
Gaozi,Cheng Hao
Gaozi,Cheng Yi
Gaozi,Zhu Xi
Gaozi,Wang Yangming
Gaozi,Huang Zongxi
Gaozi,Wang Fuzhi
Gaozi,Cai Yuanpei
Gaozi,Ch'ien Mu
Gaozi,Feng Youlan
Gaozi,Hu Shih
Gaozi,Kang Youwei
Gaozi,Liang Qichao
Gaozi,Mao Zedong
Gaozi,Sun Yat-sen
Gaozi,Zhang Dongsun
Gaozi,Mou Zongsan
Gaozi,Qiu Renzong
Gaozi,Tsang Lap Chuen
Gaozi,Zhou Guoping
Gautama Aksapada,Agastya
Gautama Aksapada,Ashtavakra
Gautama Aksapada,Gautama Buddha
Gautama Aksapada,Chanakya
Gautama Aksapada,Confucius
Gautama Aksapada,Dong Zhongshu
Gautama Aksapada,Han Fei
Gautama Aksapada,Jaimini
Gautama Aksapada,Kapila
Gautama Aksapada,Kanada
Gautama Aksapada,Mahavira
Gautama Aksapada,Mencius
Gautama Aksapada,Markandeya
Gautama Aksapada,Mozi
Gautama Aksapada,Shang Yang
Gautama Aksapada,Shvetashvatara
Gautama Aksapada,Sun Tzu
Gautama Aksapada,Uddalaka Aruni
Gautama Aksapada,Xun Zi
Gautama Aksapada,Yajnavalkya
Gautama Aksapada,Abhinavagupta
Gautama Aksapada,Adi Shankara
Gautama Aksapada,Bhartrhari
Gautama Aksapada,Buddhaghosa
Gautama Aksapada,Dharmakirti
Gautama Aksapada,Fazang
Gautama Aksapada,Han Yu
Gautama Aksapada,Jayanta Bhatta
Gautama Aksapada,Nagarjuna
Gautama Aksapada,Udayana
Gautama Aksapada,Uddyotakara
Gautama Aksapada,Uisang
Gautama Aksapada,Valluvar
Gautama Aksapada,Vasubandhu
Gautama Aksapada,Vatsyayana
Gautama Aksapada,Zhiyi
Gautama Aksapada,Zongmi
Gautama Aksapada,Cheng Hao
Gautama Aksapada,Cheng Yi
Gautama Aksapada,Dogen
Gautama Aksapada,Gangesha Upadhyaya
Gautama Aksapada,Jinul
Gautama Aksapada,Jayatirtha
Gautama Aksapada,Ramanuja
Gautama Aksapada,Vedanta Desika
Gautama Aksapada,Zhu Xi
Gautama Aksapada,Chaitanya Mahaprabhu
Gautama Aksapada,Fujiwara Seika
Gautama Aksapada,Raghunatha Siromani
Gautama Aksapada,Vyasatirtha
Gautama Aksapada,Yi Hwang
Gautama Aksapada,Yi I
Gautama Aksapada,Huang Zongxi
Gautama Aksapada,Wang Fuzhi
Gautama Aksapada,Motoori Norinaga
Gautama Aksapada,Feng Youlan
Gautama Aksapada,Kang Youwei
Gautama Aksapada,Liu Shaoqi
Gautama Aksapada,Mao Zedong
Gautama Aksapada,Sun Yat-sen
Gautama Aksapada,Julian Baggini
Gautama Aksapada,Johannes Bronkhorst
Gautama Aksapada,Jaegwon Kim
Gautama Aksapada,Bimal Krishna Matilal
Gautama Aksapada,Mou Zongsan
Gautama Siddhartha,Gautama Buddha
Gautama Siddhartha,Confucius
Gautama Siddhartha,Ghosha
Gautama Siddhartha,Kapila
Gautama Siddhartha,Li Si
Gautama Siddhartha,Mahavira
Gautama Siddhartha,Nagasena
Gautama Siddhartha,Pyrrho
Gautama Siddhartha,Asanga
Gautama Siddhartha,Bodhidharma
Gautama Siddhartha,Buddhaghosa
Gautama Siddhartha,Ibn Hazm
Gautama Siddhartha,Nagarjuna
Gautama Siddhartha,Vasubandhu
Gautama Siddhartha,Zhiyi
Gautama Siddhartha,Khana
Gautama Siddhartha,Naropa
Gautama Siddhartha,Nichiren
Gautama Siddhartha,Shinran
Gautama Siddhartha,B. R. Ambedkar
Gautama Siddhartha,Johannes Bronkhorst
Gautama Siddhartha,Michael Oakeshott
Gargi Vachaknavi,Gautama Buddha
Gargi Vachaknavi,Chanakya
Gargi Vachaknavi,Jaimini
